427,537,1084585996.0
373,537,1084586048.0
230,451,1084586140.0
1,537,1084586404.0
186,537,1084586537.0
195,704,1084586541.0
791,537,1084586615.0
675,537,1084586774.0
731,537,1084586951.0
373,877,1084587255.0
731,877,1084587269.0
427,877,1084587337.0
186,877,1084587537.0
705,537,1084588756.0
870,307,1084589070.0
178,537,1084589412.0
178,877,1084589720.0
691,655,1084589730.0
251,655,1084589752.0
251,655,1084589762.0
251,655,1084589800.0
671,655,1084589807.0
251,655,1084589811.0
251,655,1084589819.0
251,655,1084589825.0
686,386,1084590053.0
373,386,1084590107.0
427,386,1084590170.0
671,386,1084590395.0
731,386,1084591086.0
1,386,1084591591.0
394,385,1084592025.0
1,389,1084592563.0
427,389,1084592566.0
192,388,1084594194.0
642,386,1084595585.0
94,388,1084597218.0
183,386,1084597560.0
870,307,1084597934.0
332,385,1084598033.0
219,393,1084598661.0
869,307,1084598836.0
869,877,1084598886.0
869,390,1084599053.0
773,307,1084599574.0
230,307,1084601373.0
544,537,1084601898.0
787,537,1084601984.0
242,307,1084602146.0
511,386,1084602536.0
870,307,1084602558.0
387,537,1084603660.0
337,386,1084603925.0
322,307,1084603932.0
635,386,1084604354.0
635,387,1084604495.0
635,387,1084604516.0
38,386,1084604543.0
776,307,1084606501.0
352,307,1084607944.0
491,388,1084608040.0
870,389,1084608632.0
491,704,1084608660.0
444,704,1084609683.0
189,307,1084610283.0
189,388,1084610325.0
493,236,1084612828.0
493,386,1084612875.0
676,537,1084622297.0
431,240,1084622617.0
431,101,1084624253.0
331,388,1084628406.0
886,388,1084630550.0
351,388,1084630887.0
886,239,1084631396.0
388,393,1084633520.0
195,386,1084633915.0
790,392,1084634839.0
790,235,1084634862.0
790,451,1084634913.0
790,147,1084635030.0
192,392,1084635040.0
192,101,1084635232.0
192,388,1084635368.0
78,388,1084635766.0
78,388,1084636473.0
126,388,1084637320.0
730,386,1084637446.0
126,386,1084637504.0
730,389,1084637746.0
730,307,1084637896.0
870,483,1084637943.0
730,388,1084637959.0
730,483,1084638214.0
256,388,1084639605.0
97,388,1084640775.0
294,307,1084642293.0
870,388,1084643318.0
250,386,1084643560.0
630,388,1084643886.0
358,386,1084644345.0
152,392,1084644712.0
870,388,1084645201.0
736,387,1084645819.0
243,392,1084645969.0
676,244,1084646027.0
243,387,1084646125.0
183,243,1084646685.0
289,307,1084648290.0
446,388,1084648326.0
192,392,1084649013.0
235,389,1084649265.0
235,483,1084649317.0
235,391,1084649378.0
727,239,1084649816.0
511,388,1084650705.0
430,386,1084651066.0
591,307,1084651098.0
591,240,1084651145.0
430,393,1084651308.0
430,387,1084651395.0
151,385,1084651920.0
151,387,1084651966.0
242,105,1084652563.0
636,394,1084653127.0
123,388,1084654362.0
193,388,1084655241.0
870,388,1084655747.0
870,483,1084655853.0
371,386,1084656848.0
371,451,1084656960.0
704,307,1084657048.0
417,239,1084657075.0
635,386,1084657124.0
417,239,1084657132.0
591,387,1084657369.0
591,98,1084657643.0
394,385,1084657661.0
94,388,1084657730.0
442,385,1084657754.0
790,238,1084657770.0
591,874,1084657806.0
431,873,1084658999.0
417,483,1084659006.0
431,872,1084659102.0
126,388,1084659114.0
151,385,1084659156.0
151,387,1084659189.0
192,388,1084659292.0
519,483,1084659301.0
519,483,1084659313.0
189,388,1084659412.0
151,451,1084659498.0
442,655,1084659951.0
442,655,1084659969.0
442,387,1084660100.0
151,387,1084660323.0
431,236,1084660769.0
431,236,1084660824.0
97,388,1084660997.0
97,388,1084661064.0
385,385,1084661099.0
630,388,1084661544.0
630,388,1084661673.0
203,307,1084663059.0
871,98,1084663454.0
232,483,1084663937.0
54,388,1084664724.0
442,385,1084665106.0
394,387,1084665356.0
394,385,1084665382.0
394,655,1084665636.0
394,394,1084665680.0
394,394,1084665697.0
442,388,1084666291.0
518,537,1084666353.0
4,394,1084666353.0
94,388,1084666533.0
94,388,1084666582.0
94,388,1084666609.0
94,388,1084666640.0
491,391,1084666791.0
351,394,1084666838.0
491,392,1084667043.0
617,307,1084667123.0
370,386,1084668088.0
120,388,1084668693.0
120,388,1084668734.0
70,704,1084669960.0
708,873,1084670103.0
442,388,1084670118.0
442,388,1084670166.0
442,655,1084670513.0
94,388,1084670606.0
94,388,1084670609.0
94,388,1084670618.0
94,388,1084670755.0
94,388,1084670882.0
30,388,1084672405.0
236,451,1084672555.0
101,868,1084672638.0
236,307,1084672661.0
101,868,1084672793.0
394,388,1084674094.0
394,655,1084674207.0
394,388,1084674259.0
234,385,1084674334.0
234,387,1084674376.0
234,394,1084674395.0
80,385,1084674422.0
539,387,1084674508.0
539,236,1084674597.0
763,387,1084674868.0
101,385,1084674874.0
539,869,1084674945.0
80,385,1084674962.0
351,388,1084675044.0
5,451,1084675080.0
5,241,1084675242.0
101,868,1084675383.0
391,387,1084675874.0
101,385,1084676077.0
394,866,1084676555.0
80,866,1084676728.0
442,385,1084676817.0
189,388,1084677039.0
394,385,1084677167.0
394,387,1084677270.0
442,388,1084677575.0
635,389,1084677991.0
887,393,1084678579.0
332,385,1084679283.0
241,307,1084679907.0
241,307,1084679914.0
97,388,1084680777.0
219,393,1084681000.0
394,385,1084681312.0
101,385,1084681446.0
394,385,1084681716.0
442,385,1084681850.0
101,385,1084681861.0
708,391,1084682241.0
63,393,1084682993.0
99,868,1084683694.0
101,868,1084683795.0
442,868,1084683800.0
419,870,1084683922.0
101,868,1084684064.0
148,391,1084684509.0
99,868,1084684589.0
419,393,1084684709.0
148,391,1084684870.0
189,307,1084684900.0
419,866,1084684904.0
64,739,1084684931.0
101,868,1084684968.0
368,451,1084684994.0
419,867,1084685303.0
12,241,1084685413.0
148,739,1084685440.0
749,386,1084685739.0
219,393,1084685763.0
148,391,1084686033.0
749,99,1084686287.0
33,393,1084686427.0
54,392,1084687118.0
523,393,1084687780.0
54,388,1084687987.0
64,483,1084688462.0
155,704,1084689528.0
63,390,1084689848.0
373,104,1084691258.0
639,451,1084691725.0
511,388,1084691775.0
639,147,1084691837.0
708,867,1084692160.0
126,236,1084692795.0
516,386,1084692967.0
126,866,1084693168.0
870,483,1084696175.0
148,239,1084697353.0
82,739,1084699273.0
443,873,1084701568.0
443,735,1084701634.0
443,393,1084701843.0
443,704,1084701927.0
443,739,1084702032.0
443,867,1084702265.0
708,873,1084706184.0
708,867,1084706244.0
394,385,1084713223.0
388,735,1084718278.0
388,867,1084718516.0
50,386,1084721954.0
708,867,1084722638.0
225,236,1084723795.0
225,386,1084723983.0
193,388,1084724094.0
421,239,1084724253.0
225,387,1084724454.0
50,386,1084724803.0
152,867,1084724869.0
54,388,1084725653.0
494,388,1084726713.0
230,147,1084727464.0
230,307,1084727516.0
331,103,1084728113.0
331,392,1084728301.0
331,483,1084728413.0
331,733,1084728527.0
708,867,1084728566.0
727,239,1084729080.0
727,241,1084729228.0
491,391,1084729246.0
394,733,1084729340.0
394,385,1084729393.0
148,391,1084729993.0
192,392,1084730511.0
727,241,1084730949.0
727,239,1084731083.0
421,584,1084731228.0
703,537,1084731610.0
203,866,1084731714.0
50,537,1084731783.0
727,100,1084732070.0
99,734,1084732350.0
148,866,1084734345.0
870,391,1084734466.0
446,241,1084734842.0
421,870,1084734860.0
421,387,1084735456.0
417,483,1084735689.0
97,388,1084735693.0
417,873,1084735805.0
608,239,1084736071.0
635,733,1084736438.0
394,584,1084736793.0
394,866,1084737480.0
388,734,1084738028.0
727,241,1084738470.0
727,239,1084738535.0
